source,country,keyword_or_domain,data_type,date,trend_index,search_volume,cpc,estimated_traffic,traffic_source,backlinks,referring_domains,ranking_position,update_time,source_url,is_partial,google_trends_timestamp
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,8.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T00:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,20.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T01:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,8.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T01:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,25.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T02:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,8.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T02:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,29.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T03:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,10.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T03:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,11.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T04:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,0.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T04:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,13.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T05:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,8.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T05:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,8.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T06:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,6.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T06:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,9.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T07:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,0.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T07:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,9.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T08:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,6.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,False,2026-04-03T08:00:00
Google Trends,GLOBAL,insulated lunch bag,keyword,2026-04-03,0.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,True,2026-04-03T09:00:00
Google Trends,GLOBAL,travel cosmetic bag,keyword,2026-04-03,0.0,,,,Search Trend,,,,2026-04-03 09:28:32,https://trends.google.com,True,2026-04-03T09:00:00
